,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,/songs/4067757,Ariana Grande,​bad idea,https://genius.com/Ariana-grande-bad-idea-lyrics,http://api.genius.com/songs/4067757,"thank u, next",2019-02-08," I've been outta sight I've been worried 'bout you lately Runnin' outta time Wishin' you would come and save me   'Cause I don't wanna roll with it (Yeah, yeah) Tryna get control of it (Yeah, yeah) Why can't I let go of it? (Yeah, yeah, mmm) Gotta find somebody quickly (Mmm, yeah)   I got a bad idea How 'bout we take a little bit of time away? I got a bad idea Forget about it, yeah, forget about him, yeah Forget about me (Ari-Chan) I got a bad idea (Uh-huh) Yeah, I'ma call you over here to numb the pain (Ari-Chan) I got a bad idea (Uh-huh) Forget about it, yeah, forget about him, yeah Forget about me   Yeah, I know we shouldn't, baby, but we will (You know we will) Need somebody, gimme something I can feel (Yeah) But, boy, don't trip (Don't trip), you know this isn't real You should know I'm temporary   'Cause I don't wanna roll with it (Yeah, yeah) Tryna get control of it (Yeah, yeah) Why can't I let go of it? (Yeah, yeah, mmm) Gotta find somebody quickly, yeah   I got a bad idea How 'bout we take a little bit of time away? I got a bad idea Forget about it, yeah, forget about him, yeah Forget about me (Ari-Chan) I got a bad idea (Uh-huh) Yeah, I'ma call you over here to numb the pain (Ari-Chan) I got a bad idea (Uh-huh) Forget about it, yeah, forget about him, yeah Forget about me   Gotta get control of it Why can't I let go of it? (Ooh) Wishin' you would come and save me Yeah, yeah-yeah, yeah, yeah   I got a bad idea (Uh-huh) How 'bout we take a little bit of time away? (Ari-Chan) I got a bad idea (Oh yeah, yeah, uh-huh) Forget about it, yeah, forget about him, yeah Forget about me (Ari-Chan) I got a bad idea (A bad idea, uh-huh) Yeah, I'ma call you over here to numb the pain (Ari-Chan) I got a bad idea (A bad idea, uh-huh) Forget about it, yeah, forget about him, yeah Forget about me (Ari-Chan) Yeah (Uh-huh) Forget about it, yeah, forget about him, yeah Forget about me (Ari-Chan) (Uh-huh) Forget about it, yeah, forget about him, yeah Forget about me   I got a bad idea How 'bout we take a little bit of time away? I got a bad idea Forget about it, yeah, forget about him, yeah Forget about me",21,5,17,19,3,56,8,20,2,7,-0.9961
11,/songs/2410762,Ariana Grande,Be Alright,https://genius.com/Ariana-grande-be-alright-lyrics,http://api.genius.com/songs/2410762,Dangerous Woman,2016-03-18," Midnight shadows When finding love is a battle But daylight is so close So don't you worry 'bout a thing   We're gonna be alright We're gonna be alright We're gonna be alright   Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind That every little thing is gonna be alright Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind We decide it   We're gonna be alright We're gonna be alright We're gonna be alright   In slow motion Can't seem to get where we're going But the hard times are golden 'Cause they all lead to better days   We're gonna be alright We're gonna be alright We're gonna be alright   Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind That every little thing is gonna be alright Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind We decide it   We're gonna be alright We're gonna be alright, ooh, baby We're gonna be alright We're gonna be alright",2,3,0,1,10,3,16,1,0,5,0.9868
12,/songs/3888777,Ariana Grande,Be Alright (Justin Bieber Cover),https://genius.com/Ariana-grande-be-alright-justin-bieber-cover-lyrics,http://api.genius.com/songs/3888777,None,2013-11-15," Across the ocean, across the sea Starting to forget the way you look at me now Over the mountains, across the sky Need to see your face, I need to look in your eyes Through the storm and through the clouds Bumps in the road, and upside down now I know it's hard babe to sleep at night   Don't you worry, 'cause everything's gonna be alright Be alright Through the sorrow and the fights Don't you worry, 'cause everything's gonna be alright Be alright   All alone in my room Waiting for your phone call to come soon And for you, oh, I would walk a thousand miles To be in your arms and holding my heart Oh I, oh I, I love you   And everything's gonna be alright Be alright Through the long nights and the bright lights Don't you worry, 'cause everything's gonna be alright Be alright   You know that I care for you I'll always be there for you Promise I'll just stay right here I know that you want me too Baby, we can make it through anything   Cause everything's gonna be alright Be alright Through the sorrow and the fights Don't you worry, 'cause everything's gonna be alright Be alright Through the sorrow and the fights Don't you worry Cause everything's gonna be alright Be alright",4,7,0,11,3,13,10,8,0,6,0.9695
13,/songs/2953249,Ariana Grande,Beauty and the Beast,https://genius.com/Ariana-grande-beauty-and-the-beast-lyrics,http://api.genius.com/songs/2953249,The Best,2017-02-03,"Tale as old as time True as it can be Barely even friends Then somebody bends Unexpectedly   Just a little change Small to say the least Both a little scared Neither one prepared Beauty and the Beast   Ever just the same Ever a surprise Ever as before Ever just as sure As the sun will rise  Ever just the same, oh And ever a surprise, yeah Ever as before And ever just as sure As the sun will rise Oh-oh-oooooh  [Verse 2: Ariana Grande & John Legend] Tale as old as time, a-a-ay Tune as old as song, oh Bitter-sweet and strange Finding you can change Learning you were wrong, woah  [Chorus: Ariana Grande & John Legend + Both] Certain as the sun Certain as the sun Rising in the east Tale as old as time Song as old as rhyme Beauty and the Beast  [Outro: Ariana Grande & John Legend + Both] Tale as old as time Song as old as rhyme Beauty and the Beast Woah A-a-ay Beauty and.... Beauty and the Beast",4,11,3,8,15,9,24,0,8,8,-0.6919
14,/songs/487490,Ariana Grande,Be My Baby,https://genius.com/Ariana-grande-be-my-baby-lyrics,http://api.genius.com/songs/487490,My Everything,2014-08-22," Yeah, baby Ooh, babe   If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me, boy, and drive me crazy Be my, be my, be my, be my Be my baby Be my, be my Be my baby, and drive me crazy   If you know how to treat me You know how to touch me Baby, then you'll get the chance, the chance to love me It's obvious, I want to be into you But it all depends on all the things you do 'Cause babe, I promise, I promise If you keep it real with me, be honest, be honest You can get anything you want, that you want, babe Just show me everything I need to see I'll give you anything, boy   If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me, boy, and drive me crazy Be my, be my, be my, be my Be my baby Be my, be my Be my baby, and drive me-   I'll give you all of my trust if you don't mess this up You ain't tryna get no other girls when you in the club All you got is eyes for me I'm the only girl you see So if you treat me right just the way that I want you Oh, baby boy, I promise that I'll be on you Oh-oh, on you Night to the morning   If you know how to be my lover Maybe you can be my baby Hold me close under the covers Kiss me, boy, and drive me crazy Be my, be my, be my, be my Be my baby Be my, be my Be my baby, and drive me crazy   I'll give you all of my trust, if you don't mess this up You ain't tryna get no other girls when you in the club All you got is eyes for me I'm the only one you see   If you know how to be my lover (Be my) Maybe you can be my baby (By my side) Hold me close under the covers Kiss me, boy, and drive me crazy (Crazy, baby, yeah) Be my, be my, be my, be my Be my baby Be my, be my Be my baby, and drive me crazy",12,10,12,12,32,18,36,12,8,22,0.9963
15,/songs/472285,Ariana Grande,Best Mistake,https://genius.com/Ariana-grande-best-mistake-lyrics,http://api.genius.com/songs/472285,My Everything,2014-08-12," How soon do we forget how we felt? Dealing with emotions that never left Playing with the hand that we were dealt in this game Maybe I'm the sinner and you're the saint Gotta stop pretending what we ain't Why we pointing fingers anyway when we're the same?   Break up, make up Total waste of time Can we please make up our minds and stop acting like we’re blind? 'Cause if the water dries up and the moon stops shining Stars fall, and the world goes blind Boy, you know I'll be savin' my love for you, for you   'Cause you're the best mistake I've ever made But we hold on, hold on There's no pot of gold in the rainbows we chase But we hold on, hold on, yeah   I guess time's wasting Tick-tocking, lip locking How can we keep the feelings fresh? How do we zip lock it? Wear your heart up on your sleeve So watch out for pickpockets I guess to go the distance we might need to pit stop it Hold up, I know love can be a beach with no shore I done count to ten, lost my temper and went back to four I know sometimes it's hard to realize I'm the man that you need I had a dream we branched out, started a family tree, huh And I feel like that everything we do is overdue You asked why I love your mom so much, 'cause she's a older you I wish that you were happy I guess that's the one thing I should be providing Ain't no number twos We both ones of ones, and we the oddest couple Only humans, 'cept you, you a goddess Only lying to you when I lie you down, just being honest When you start as friends, it's hard to say you're never going back If I'm not the one, then I'm the best mistake you ever had   Break up, make up Total waste of time Can we please make up our minds and stop acting like we’re blind? 'Cause if the water dries up and the moon stops shining Stars fall, and the world goes blind Boy, you know I'll be savin' my love for you, for you   'Cause you're the best mistake I've ever made But we hold on, hold on There's no pot of gold in the rainbows we chase But we hold on, hold on, yeah   You, you, you, you I'll be savin' my love for you, for you You, you, you, you (Best mistake you ever had) I'll be savin' my love for you, for you",7,15,11,5,18,27,20,14,9,11,0.9873
16,/songs/213383,Ariana Grande,Better Left Unsaid,https://genius.com/Ariana-grande-better-left-unsaid-lyrics,http://api.genius.com/songs/213383,Yours Truly,2013-08-30," I told you once, ""Get out my life I don't need ya, I'll be alright"" But some things are better left unsaid To tell the truth, it hit me hard A broken heart is all I have now But some things are better left unsaid   And I swore that I would never say ""I miss you more every day"" But some things are better left unsaid Are better left unsaid, said, said   Oh, I'm gonna say things like ""Shut up and kiss me"" Oh, tonight I'm gonna lose some things Don't play me, just kiss me If you wanna party, put your hands up Put your hands up, put your hands up Don't play me, just kiss me Oh, tonight I'll say things Don't play me, just kiss me, babe   I could tell a lie Blame tonight Too many drinks So many reasons that some things are better left unsaid   And I swore that I would never say ""I miss you more every day"" But some things are better left unsaid Are better left unsaid, said, said   Oh, I'm gonna say things like ""Shut up and kiss me"" Oh, tonight I'm gonna lose some things Don't play me, just kiss me If you wanna party, put your hands up Put your hands up, put your hands up Don't play me, just kiss me Oh, tonight I'll say things Don't play me, just kiss me, babe If you wanna party, put your hands up Put your hands up, put your hands up Don't play me, just kiss me Oh, tonight I'll say things Don't play me, just kiss me, babe   If you wanna party, put your hands up Put your hands up, put your hands up If you wanna party, put your hands up Put your hands up, put your hands up   I could tell a lie Blame tonight Too many drinks So many reasons that some things are better left unsaid",8,10,6,3,10,8,22,5,12,10,0.9964
17,/songs/3760088,Ariana Grande,​better off,https://genius.com/Ariana-grande-better-off-lyrics,http://api.genius.com/songs/3760088,Sweetener,2018-08-17," You keep me in your orbit Well, I know I'm a hard one to please Give it too much importance My love'll have you fall to your knees I tell 'em this too often Know better than to bark up my tree Just for me to fall and leave Nah, I'd rather just watch you smoke and drink, yeah   Steering clear of any headaches to start And if we're being honest I'd rather your body than half of your heart Or jealous-ridden comments That come when you let in them feelings that I don't want I never let 'em know too much Hate gettin' too emotional, yeah   I'm better off without him I'm better off being a wild one On the road a lot, had to keep it a thousand So that I'm better off not being around ya   Go on and face it, I'll never be ready for you, ready for you I swear my love is a curse, make you head over shoes, head over shoes Let's put them topics to bed and go fuck on the roof, just to say that we did it You keep insisting I listen to your proposition I dismiss 'em all, no offense, yeah   Steering clear of any headaches to start And if we're being honest I'd rather your body than half of your heart Or jealous-ridden comments That come when you let in them feelings that I don't want I never let 'em know too much Hate gettin' too emotional, yeah   I'm better off without him I'm better off being a wild one On the road a lot, had to keep it a thousand So that I'm better off not being around ya   I'm better off without him I'm better off being a wild one On the road a lot, had to keep it a thousand So that I'm better off not being around ya",12,9,11,9,7,17,12,11,7,8,0.9866
18,/songs/3753346,Ariana Grande,​blazed,https://genius.com/Ariana-grande-blazed-lyrics,http://api.genius.com/songs/3753346,Sweetener,2018-08-17," There is somethin' between us, I can see it right now Your magnetic demeanor, that’s something can't be found I thought that I was dreamin' ’til my love came around Now I just come on over, show you how we get down Shawty, you can get blazed   I can't believe that you are here, I can't believe it's happening What are the odds that you'd appear? The universe so vast to me Seven billion is on the Earth Could've been anywhere, but you're here with me Should I play Lotto? What's it worth? I must be on, so clear to me   Once I have you, I will never let you, never let you Once I have you, I will never let you, never let you go Never let you, never let you go Never let you, never let you go Never let you, never let you go Never let you   There is somethin’ between us, I can see it right now Your magnetic demeanor, that’s something can't be found I thought that I was dreamin’ 'til my love came around Now I just come on over, show you how we get down Shawty, you can get blazed   Look at you, love, you are the same You have a light you cannot hide Yes, you may have a different face But your soul is the same inside I don't care who is listening 'Cause they be making fun of this on TV They wouldn’t laugh if they were inside my past life With you and they were me   Once I have you, I will never let you, never let you Once I have you, I will never let you, never let you go Never let you, never let you go Never let you, never let you go, oh Never let you, never let you go, yeah Never let you   Don't think that it cannot happen, 'cause it can Shawty, you can get blazed Sleep if you want, and wake up in love again Shawty, you can get blazed   Once I have you, I will never let you, never let you Once I have you, I will never let you, never let you go (Shawty, you can get blazed) Never let you, never let you go Never let you, never let you go Never let you, never let you go Never let you",0,4,0,1,8,0,11,0,1,6,0.9915
19,/songs/4067752,Ariana Grande,​bloodline,https://genius.com/Ariana-grande-bloodline-lyrics,http://api.genius.com/songs/4067752,"thank u, next",2019-02-08," Because I'm trying to do the best I can And they can't find something to satisfy me, ugh   Mmm, yeah, yuh Even though you're bad for me, I know You're the one that I'm thinkin' Got me feelin' so incredible Would you mind maybe linkin'?   Love me, love me, baby Are you down? Can you let me know? Love me, thank you, leave me Put it down, then it's time to go Get it like you love me But you don't, boy, it's just for show Take it or leave it, you gotta take it or leave it like uh   Don't want you in my bloodline, yeah Just wanna have a good time, yeah And no need to apologize, no But you gon' have to let this shit go Don't want you in my bloodline, yeah Not tryna make you all mine, yeah And no need to apologize, no But you gon' have to let this shit go, yeah   Yeah-eh-eh Yeah-eh Yeah, yeah, yuh   No, we won't be talking the next day I ain't got nothin' to say (Yeah, nah) I ain't lookin' for my one true love Yeah, that ship sailed away   Love me, love me, baby Are you down? Can you let me know? Love me, thank you, leave me Put it down, then it's time to go Get it like you love me But you don't, boy, it's just for show Take it or leave it, you gotta take it or leave it like uh   Don't want you in my bloodline, yeah Just wanna have a good time, yeah And no need to apologize, no But you gon' have to let this shit go Don't want you in my bloodline, yeah (Don't want you in my) Not tryna make you all mine, yeah (Not tryna make you) And no need to apologize, no (And no need to, yeah) But you gon' have to let this shit go, yeah   Oh, yeah Yeah-eh-eh Yeah-eh Yeah, yeah, yeah   Say I know what you want, what you want from me I know what you think, what you think you see (So what you think) I know what you looking for, but I'm complete (Yee) I know what you need, but it won't be me I know what you want, what you want from me I know what you think, what you think you see I know what you looking for, but I'm complete I know what you need, but it won't be me (But it won't be me)   Don't want you in my bloodline, yeah (Don't want you in my bloodline) Just wanna have a good time, yeah (Just tryna have a good time) And no need to apologize, no (No) But you gon' have to let this shit go (Yeah, yeah) Don't want you in my bloodline, yeah Not tryna make you all mine, yeah And no need to apologize, no But you gon' have to let this shit go, yeah   Woo Yeah-eh-eh, yeah Yeah, yeah, yeah Yeah-eh-eh Yeah, yeah, yeah Yeah, yeah yeah",7,11,9,1,16,15,32,13,10,23,0.998
